"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexp"
"ACOT9",2252.48380018408,-0.311200069947127,0.33461764340165,-0.93001691956089,0.352362324269091,0.600047347097518,"insignificant"
"ACOX1",2207.28926228513,2.14434580011869,0.278505444296072,7.699475338942,1.36626035466687e-14,6.37282781758463e-13,"up"
"ACOX3",456.674126824856,-2.66167351505196,0.334364834265215,-7.96038710500503,1.7150187276398e-15,8.99625725360957e-14,"down"
"ACOXL",10.365221720456,-1.31424120520245,0.610732815318767,-2.15190861246991,0.0314045528020198,0.106463653794034,"insignificant"
"ACP1",102.614138913763,-1.24981469821578,0.321793123615749,-3.88390741285128,0.000102791063583361,0.000891357304211487,"down"
"ACP2",89.5725553711709,-0.423062619907698,0.291639160841096,-1.45063721445218,0.146880906953325,0.338706778660458,"insignificant"
"ACP3",107.04481557703,0.595349095821104,0.265038897731704,2.24627064523853,0.024686677620333,0.0883979756597377,"insignificant"
"ACP5",185.37697917929,0.20379739122816,0.353783508257071,0.576051134300115,0.564580619364469,0.777744560806969,"insignificant"
"ACP6",239.545818692535,-0.863864959867861,0.360210867535391,-2.39822014748899,0.0164749602349906,0.0642415034851608,"insignificant"
"ACRBP",48.0157558436789,0.941888882213051,0.456210167328964,2.06459423674763,0.038961409031594,0.12552226804198,"insignificant"
"ACSF2",14.0231030709708,0.642503291906734,0.523606522536505,1.22707274308627,0.219795251395409,0.445973903243519,"insignificant"
"ACSF3",52.733000151638,0.0187010208018754,0.349098218028981,0.053569510917191,0.957278148382152,0.985005589677895,"insignificant"
"ACSL1",36528.3835139462,0.531593970777531,0.364283461716261,1.45928659037392,0.144486244624774,0.335101337013025,"insignificant"
"ACSL3",304.792456552701,-1.29179308914466,0.366848467663238,-3.52132611422138,0.000429394183102581,0.00311276734728509,"down"
"ACSL3-AS1",2.62501980059567,-0.968017119642217,1.16536884718704,-0.830652991950845,0.406169689270246,0.650967519812299,"insignificant"
"ACSL4",1093.21708015569,0.897091589885725,0.366860734766765,2.44531917665176,0.0144724000365401,0.057641007763158,"insignificant"
"ACSL5",3597.53852785094,0.5920591010802,0.266931952191317,2.21801510167601,0.0265538027497797,0.0934112335518305,"insignificant"
"ACSL6",12.6414935261943,0.225146805639414,0.767876442844176,0.293207074832875,0.769363876689545,0.901762311769901,"insignificant"
"ACSM1",4.13953047617492,0.822607388704534,0.894149683805446,0.91998845786487,0.357578790864361,0.606027868118528,"insignificant"
"ACSM3",29.2240779160028,0.598876064441459,0.51132300344465,1.17122848064137,0.241506950199345,0.473571478887036,"insignificant"
"ACSS1",150.081922079135,0.251299766647347,0.303347706134195,0.82842151618637,0.407431825491532,0.652241522517412,"insignificant"
"ACSS2",928.311511453473,-3.28044418183612,0.303158146418083,-10.8209006440886,2.74070741771945e-27,4.02280531890766e-25,"down"
"ACTA1",14.3501245661523,-5.25289119764836,0.7965346393077,-6.59468017889825,4.26173556185542e-11,1.30619745697557e-09,"down"
"ACTA2",25.4207051115336,0.148915000958583,0.401142957857317,0.371226761038019,0.710468642516426,0.870457085959336,"insignificant"
"ACTB",74235.4528004593,0.335983412668731,0.440496656443398,0.762737713792167,0.445619833975766,0.684013405332273,"insignificant"
"ACTG1",5.31810236664162,-0.903406700031509,0.749377524148651,-1.20554282843997,0.227993814749924,0.456701269836488,"insignificant"
"ACTG1_1",2.7428981871963,-0.447396889943851,1.18808388525296,-0.376570118909232,0.706493097409586,0.869048761134099,"insignificant"
"ACTG1P20",67.3269986605752,-0.460270083666688,0.280613803791858,-1.64022609524971,0.100958165443519,0.257571310625237,"insignificant"
"ACTG1P25",5.12294013719333,-1.60231007520334,0.786882215943195,-2.03627689473543,0.0417225586014803,0.13257581232673,"insignificant"
"ACTG1P4",5.72028828781809,1.73008287598779,0.868871271933355,1.99118434671931,0.0464606241187593,0.14407398396799,"insignificant"
"ACTG2",14.9921590231492,-4.71277708827301,0.736269620561144,-6.40088488871942,1.54479009217066e-10,4.33598187449795e-09,"down"
"ACTL10",4.86237578681201,0.307797035660188,0.859923643779055,0.357935309590431,0.720391725716418,0.8765305726727,"insignificant"
"ACTL6A",60.8492234507785,-0.902771309035461,0.37892621722528,-2.38244615441518,0.0171980469001415,0.0665742928515276,"insignificant"
"ACTMAP",54.9137958456087,-0.119935439417099,0.362480634634187,-0.330874060453291,0.740739616181269,0.887456426485257,"insignificant"
"ACTN1",3064.84317553817,-1.00120400459995,0.345935919370625,-2.89418920828308,0.00380139021477272,0.0195494831392313,"down"
"ACTR10",401.77871001777,0.328616591049754,0.24267775472443,1.35412737530439,0.175695743832555,0.383365049386658,"insignificant"
"ACTR1A",1479.96047609263,0.786546165321459,0.215405760445979,3.65146300494927,0.000260750664671232,0.00201163989339774,"up"
"ACTR2",5991.13154936901,0.92023672821841,0.252827384959373,3.63978264603846,0.000272868272711192,0.00208748488366949,"up"
"ACTR3",8440.93129197271,0.149312119408621,0.252088751940366,0.592299808140359,0.553649844361255,0.770515297489189,"insignificant"
"ACTR3-AS1",9.2495970880341,-0.0700187305980709,0.662327671394956,-0.105716148701143,0.915807567340802,0.969473469686053,"insignificant"
"ACTR3B",15.5918195336676,-0.902414843728439,0.462772257110708,-1.95001932346294,0.0511738159344809,0.155297777150182,"insignificant"
"ACTR3C",12.0013040943017,1.94402988931498,0.718335156918258,2.70629924011389,0.00680377068858527,0.0311187899504505,"up"
"ACTR5",35.3213912659122,-0.285038721517427,0.419849494629569,-0.67890690631631,0.497196849480339,0.726717741169007,"insignificant"
"ACTR6",34.4854671903607,0.804088308149957,0.427687755621926,1.88008260133771,0.0600968212970261,0.175550309280833,"insignificant"
"ACTR8",154.944897345078,-0.784171158687475,0.277708591347527,-2.82371947832955,0.00474699122518145,0.0233252802861419,"down"
"ACVR1",37.3253921219844,-0.210695013275385,0.401617247591518,-0.524616446477122,0.599849851349095,0.802852482816463,"insignificant"
"ACVR1B",678.978292897277,0.018898954789839,0.216019343724455,0.087487326199573,0.930284159030963,0.974772718185363,"insignificant"
"ACVR1C",5.49893252282803,0.0632842244484266,0.874739029505358,0.0723464054007195,0.942326235254214,0.979107796061111,"insignificant"
"ACVR2A",19.269664827785,0.816815715082507,0.557207790481779,1.46590864132797,0.142673177473893,0.332506148872652,"insignificant"
"ACVR2B",18.4318146505878,-0.230764016301727,0.556112095943111,-0.414959534211126,0.678171526430413,0.85238952402861,"insignificant"
"ACYP1",9.90279464734745,-1.97111981376108,0.580673177193671,-3.39454256056271,0.000687433541922794,0.00466027510051812,"down"
"ACYP2",9.95817021223801,0.76041397161688,0.694867510888349,1.09432943647737,0.273810519463241,0.513503047812964,"insignificant"
"ADA",298.474931193554,1.216946773729,0.385765171199325,3.15463101540653,0.00160701206357846,0.00950483770986756,"up"
"ADA2",71.3369249727073,0.584497387488817,0.30307427215334,1.92856154808512,0.0537853164930714,0.160963576238805,"insignificant"
"ADAL",9.38996931760124,-0.281755912776182,0.657905433324372,-0.428262024456128,0.668460363762556,0.847373216055553,"insignificant"
"ADAM10",1486.27140802143,1.09957349659598,0.440628193710016,2.49546786223041,0.0125791149476851,0.0515901717631411,"insignificant"
"ADAM11",3.80946935968703,0.697439433568639,0.937934355337941,0.743590880960266,0.457124021737868,0.692634456272768,"insignificant"
"ADAM12",5.19007446270139,0.372247292914228,1.07832014316837,0.345210367507811,0.729936225169161,0.882265317471452,"insignificant"
"ADAM15",3.51129816836391,0.907828634052388,1.03794819258796,0.874637713650103,0.381771060572827,0.626940062252671,"insignificant"
"ADAM17",1932.68061168079,0.73342005249743,0.25268649994456,2.9024900525289,0.00370208917003232,0.0191367020129917,"up"
"ADAM19",316.823672354755,0.198250278673228,0.207423080924864,0.955777330995488,0.339184743515214,0.585837926319757,"insignificant"
"ADAM20",18.9890383782615,1.12674935928563,0.471807375547092,2.38815545852603,0.0169331773420325,0.0656920233499463,"insignificant"
"ADAM20P1",2.42094255974886,1.2792674563311,1.28585117807262,0.994879872683719,0.319794693100697,0.565722611114336,"insignificant"
"ADAM22",6.08475461894618,-0.453318420637037,0.793853634895071,-0.571035264828074,0.567975738404357,0.780204674056092,"insignificant"
"ADAM28",180.21667198998,1.03348958841897,0.473556269832556,2.1824008132854,0.0290799643632433,0.100399298629161,"insignificant"
"ADAM8",31160.2656507304,0.707227409335573,0.352205158436815,2.0079984418015,0.0446434572510435,0.139760411650889,"insignificant"
"ADAM9",1445.44230483593,-2.85781710548966,0.431798045578057,-6.61841139568809,3.63079422785226e-11,1.13235129143162e-09,"down"
"ADAMDEC1",19.1678084480536,1.0219512658503,0.782922173881642,1.30530377085066,0.19178943055985,0.407116770535629,"insignificant"
"ADAMTS10",82.8028861600003,0.424447176058275,0.746368805656116,0.568682898912359,0.569571355251369,0.781457174570505,"insignificant"
"ADAMTS17",8.49328051265335,0.0260613278196825,0.832829424615117,0.0312925156693719,0.97503625911732,0.991836540540311,"insignificant"
"ADAMTS6",7.77293121505188,-0.116137642223093,0.690910007308795,-0.168093732895067,0.86650953962634,0.949930527921187,"insignificant"
"ADAMTS7",4.62230272842296,0.869558640678379,1.05680447270237,0.822818849786676,0.41061101570632,0.655821667194311,"insignificant"
"ADAMTSL4",1780.12672844081,0.305369156224985,0.311229209406245,0.981171262194702,0.32650829322448,0.572409180725231,"insignificant"
"ADAMTSL4-AS1",224.49388703778,0.144241120983449,0.350998101194144,0.41094558771891,0.681112433620188,0.853939176043365,"insignificant"
"ADAMTSL4-AS2",340.08712608409,0.340171334228662,0.349206023780264,0.974127910355615,0.329993032993123,0.576136277762784,"insignificant"
"ADAP1",279.877614870318,0.764748502562954,0.3376774406363,2.26473080677793,0.0235292037893721,0.0851104977223976,"insignificant"
"ADAR",14351.616892569,1.06010133846776,0.279013038985581,3.79946880734325,0.000145006561206726,0.00120642744292585,"up"
"ADARB1",488.583173574132,-0.654756929886952,0.326383846156416,-2.00609477949827,0.0448461367470221,0.140181207840497,"insignificant"
"ADARB2",20.9233987615154,0.0424596487542153,1.52686562674441,0.0278083729245696,0.977814987918312,0.992483045928078,"insignificant"
"ADAT1",1177.21223799621,1.07660020820283,0.244817665187704,4.39755933207429,1.09474963661159e-05,0.000123605500607966,"up"
"ADAT2",43.8126090163812,-0.0908390437532663,0.474519028150566,-0.19143393281258,0.848185637092254,0.941663842383558,"insignificant"
"ADAT3",20.7506204113127,-1.38054232271206,0.592887820568841,-2.32850511482512,0.0198852979691514,0.0745943451836937,"insignificant"
"ADCK1",9.97392843553129,0.234151623964766,0.748691432526822,0.312747834143778,0.754472250800963,0.894265931290903,"insignificant"
"ADCK2",34.2233846705,-1.15956283413306,0.436919783242981,-2.65394902818625,0.00795558433257894,0.0353854305635058,"down"
"ADCY10",2.22272525289453,-0.155830870618363,1.03742921383081,-0.150208677894217,0.880599979605238,0.954710030920102,"insignificant"
"ADCY10P1",84.5738428184627,0.759658934329792,0.411576610588951,1.84572911770362,0.0649315471333053,0.185905480061874,"insignificant"
"ADCY3",64.1266875971655,-0.721852376684624,0.358611890368231,-2.01290697847026,0.0441244162932154,0.138556729396497,"insignificant"
"ADCY5",2.19602579059183,0.608737213012054,1.17874079480917,0.516430088525617,0.605554055537997,0.807293138096698,"insignificant"
"ADCY7",848.023038913383,1.00396356146199,0.27008679356647,3.71718864223145,0.000201452024921413,0.00160669538719725,"up"
"ADCY9",80.5901848844174,-1.50486152631273,0.509891855351995,-2.95133470071586,0.00316403851595676,0.0167398982198387,"down"
"ADD1",1342.28222644762,0.547218439726853,0.234474903398518,2.33380388176039,0.0196059934631051,0.0738469647699537,"insignificant"
